sp_id	sp_gq_id	age	sex
943200283	450025126	52	M
943200282	450025126	27	M
943200281	450025126	39	M
943200280	450025126	52	M
943200279	450025126	29	M
943200278	450025126	59	M
943200277	450025126	42	M
943200276	450025126	42	M
943200275	450025126	43	M
943200274	450025126	18	M
943200273	450025126	43	M
943200272	450025126	40	M
943200271	450025126	39	M
943200270	450025126	32	M
943200269	450025126	22	M
943200268	450025126	49	M
943200267	450025126	44	M
943200266	450025126	36	M
943200265	450025126	42	M
943200264	450025126	31	M
943200263	450025126	42	M
943200262	450025126	18	M
943200261	450025126	38	M
943200260	450025126	46	M
943200259	450025126	40	M
943200258	450025126	50	M
943200257	450025126	52	M
943200256	450025126	60	M
943200255	450025126	21	M
943200254	450025126	29	M
943200253	450025126	36	M
943200252	450025126	54	M
943200251	450025126	48	M
943200250	450025126	24	M
943200249	450025126	21	M
943200248	450025126	32	M
943200247	450025126	48	M
943200246	450025126	33	M
943200245	450025126	49	M
943200244	450025126	35	M
943200243	450025126	37	M
943200242	450025126	27	M
943200241	450025126	33	M
943200240	450025126	41	M
943200239	450025126	58	M
943200238	450025126	29	M
943200237	450025126	58	M
943200236	450025126	25	M
943200235	450025126	27	M
943200234	450025126	47	M
943200233	450025126	39	M
943200232	450025126	46	M
943200231	450025126	40	M
943200230	450025126	38	M
943200229	450025126	22	M
943200228	450025126	20	M
943200227	450025126	34	M
943200226	450025126	25	M
943200225	450025126	29	M
943200224	450025126	20	M
943200223	450025126	51	M
943200222	450025126	49	M
943200221	450025126	36	M
943200220	450025126	40	M
943200219	450025126	22	M
943200218	450025126	62	M
943200217	450025126	49	M
943200216	450025126	24	M
943200215	450025126	26	M
943200214	450025126	41	M
943200213	450025126	52	M
943200212	450025126	33	M
943200211	450025126	25	M
943200209	450025126	44	M
943200208	450025126	51	M
943200207	450025126	39	M
943200206	450025126	46	M
943200205	450025126	32	M
943200204	450025126	46	M
943200203	450025126	37	M
943200202	450025126	22	M
943200201	450025126	42	M
943200200	450025126	36	M
943200199	450025126	36	M
943200198	450025126	45	M
943200197	450025126	27	M
943200196	450025126	32	M
943200195	450025126	53	M
943200194	450025126	49	M
943200193	450025126	35	M
943200192	450025126	40	M
943200191	450025126	33	M
943200190	450025126	48	M
943200189	450025126	49	M
943200188	450025126	34	M
943200187	450025126	22	M
943200186	450025126	38	M
943200185	450025126	20	M
943200184	450025126	22	M
943200183	450025126	43	M
943200182	450025126	54	M
943200181	450025126	35	M
943200180	450025126	44	M
943200179	450025126	22	M
943200178	450025126	22	M
943200177	450025126	22	M
943200176	450025126	43	M
943200175	450025126	32	M
943200174	450025126	44	M
943200173	450025126	50	M
943200172	450025126	37	M
943200171	450025126	28	M
943200170	450025126	41	M
943200169	450025126	28	M
943200168	450025126	28	M
943200167	450025126	23	M
943200166	450025126	28	M
943200165	450025126	50	M
943200164	450025126	30	M
943200163	450025126	39	M
943200162	450025126	62	M
943200161	450025126	29	M
943200160	450025126	35	M
943200159	450025126	28	M
943200158	450025126	42	M
943200157	450025126	54	M
943200156	450025126	33	M
943200155	450025126	44	M
943200154	450025126	44	M
943200153	450025126	32	M
943200152	450025126	35	M
943200151	450025126	18	M
943200150	450025126	46	M
943200149	450025126	37	M
943200148	450025126	19	M
943200147	450025126	24	M
943200146	450025126	61	M
943200145	450025126	54	M
943200144	450025126	62	M
943200143	450025126	20	M
943200142	450025126	19	M
943200141	450025126	31	M
943200140	450025126	42	M
943200139	450025126	29	M
943200138	450025126	43	M
943200137	450025126	42	M
943200136	450025126	43	M
943200135	450025126	47	M
943200134	450025126	37	M
943200133	450025126	23	M
943200132	450025126	23	M
943200131	450025126	49	M
943200130	450025126	21	M
943200129	450025126	23	M
943200128	450025126	21	M
943200127	450025126	41	M
943200126	450025126	40	M
943200125	450025126	36	M
943200124	450025126	47	M
943200123	450025126	25	M
943200122	450025126	35	M
943200121	450025126	30	M
943200120	450025126	48	M
943200119	450025126	26	M
943200118	450025126	25	M
943200117	450025126	26	M
943200116	450025126	33	M
943200115	450025126	40	M
943200114	450025126	31	M
943200113	450025126	47	M
943200112	450025126	24	M
943200111	450025126	60	M
943200110	450025126	20	M
943200109	450025126	21	M
943200108	450025126	44	M
943200107	450025126	33	M
943200106	450025126	57	M
943200105	450025126	23	M
943200104	450025126	44	M
943200103	450025126	31	M
943200102	450025126	23	M
943200101	450025126	50	M
943200100	450025126	44	M
943200099	450025126	20	M
943200339	450025127	25	F
943200340	450025127	36	F
943200341	450025127	27	F
943200342	450025127	50	F
943200343	450025127	27	F
943200344	450025127	28	F
943200345	450025127	55	F
943200346	450025127	18	F
943200347	450025127	46	F
943200348	450025127	42	F
943200349	450025127	25	F
943200350	450025127	23	F
943200351	450025127	47	F
943200352	450025127	37	F
943200329	450025127	20	F
943200330	450025127	30	F
943200331	450025127	26	F
943200332	450025127	31	F
943200333	450025127	19	F
943200334	450025127	49	F
943200335	450025127	42	F
943200338	450025127	22	F
943200337	450025127	35	F
943200336	450025127	37	F
